# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "16" "-t" "mRNA" "-f" "-O" "-g" "ID" "-p" "-B" "-C" "-a" "/gpfs/group/pipkin/hdiao/Exp337/codes_hpc/Mus_musculus.GRCm38.102.mRNA.simp.rmdup.srt.gff3" "-o" "/gpfs/group/pipkin/hdiao/Exp337/2_featureCounts/337_14_pos_mRNA.txt" "/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_14_srt_flt_pos_srt.bam" 
Geneid	Chr	Start	End	Strand	Length	/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_14_srt_flt_pos_srt.bam
Tnfsf15	4	63724603	63745113	-	20511	8
Tnfsf8	4	63831308	63861347	-	30040	524
Tnc	4	63959785	64047015	-	87231	12
Pappa	4	65124174	65357509	+	233336	38
Astn2	4	65380803	66404611	-	1023809	162
Trim32	4	65604986	65616238	+	11253	0
Tlr4	4	66827584	66930284	+	102701	20
Brinp1	4	68761514	68954397	-	192884	32
Cdk5rap2	4	70216856	70410443	-	193588	277
Megf9	4	70427065	70534995	-	107931	22
Gm11232	4	71755643	71757965	-	2323	0
Tle1	4	72117142	72200919	-	83778	109
Aldoart1	4	72850583	72852634	-	2052	5
Gm11487	4	73401032	73405072	-	4041	1
Gm11238	4	73607881	73657291	+	49411	10
Gm11237	4	73622984	73627027	+	4044	3
Gm11236	4	73638121	73642161	+	4041	0
Gm11239	4	73668354	73672396	+	4043	0
Gm428	4	73683516	73687558	+	4043	1
Rasef	4	73714579	73790994	-	76416	15
Gm11758	4	73872219	73876266	-	4048	0
Gm11757	4	73887066	73891112	-	4047	0
Gm13871	4	73901907	73905953	-	4047	2
Gm11756	4	73916728	73920760	-	4033	0
2310002L09Rik	4	73939371	73950846	-	11476	0
Frmd3	4	74013442	74202214	+	188773	31
Kdm4c	4	74242497	74405860	+	163364	30
Dmac1	4	75277354	75278305	-	952	4
Ptprd	4	75941238	76594299	-	653062	102
Tyrp1	4	80834123	80851719	+	17597	6
Lurap1l	4	80910646	80955628	+	44983	15
Mpdz	4	81278500	81442807	-	164308	28
Nfib	4	82290173	82705750	-	415578	71
Zdhhc21	4	82798738	82859958	-	61221	123
Cer1	4	82881751	82885148	-	3398	0
Frem1	4	82897920	83052339	-	154420	34
Ttc39b	4	83220300	83324255	-	103956	1069
Snapc3	4	83417724	83467676	+	49953	125
Psip1	4	83455680	83486459	-	30780	125
Ccdc171	4	83525545	83864670	+	339126	73
Bnc2	4	84275095	84675275	-	400181	65
Cntln	4	84884309	85131921	+	247613	56
Sh3gl2	4	85205126	85639195	+	434070	84
Adamtsl1	4	85514172	86428385	+	914214	161
Saxo1	4	86444641	86558303	-	113663	33
Rraga	4	86575668	86577285	+	1618	5
Haus6	4	86578855	86612055	-	33201	92
Plin2	4	86656565	86670060	-	13496	2
Dennd4c	4	86748555	86850603	+	102049	37
Rps6	4	86854660	86857412	-	2753	173
Acer2	4	86874396	86920875	+	46480	7
Slc24a2	4	86983124	87230477	-	247354	36
Mllt3	4	87769925	88033364	-	263440	399
Focad	4	88094630	88411011	+	316382	50
Hacd4	4	88396144	88438928	-	42785	5
Ifnb1	4	88522025	88522774	-	750	0
Ifna15	4	88557673	88558245	-	573	0
Ifna14	4	88571229	88571798	-	570	1
Ifna9	4	88591813	88592385	-	573	0
Ifna12	4	88602580	88603376	-	797	0
C87499	4	88627320	88634411	-	7092	3
Ifna13	4	88643641	88644459	-	819	0
Ifna16	4	88675915	88676924	-	1010	0
Ifna2	4	88682881	88683912	-	1032	0
Ifnab	4	88690302	88691359	-	1058	2
Klhl9	4	88718292	88722465	-	4174	17
Gm26566	4	88721805	88722842	+	1038	5
Gm13271	4	88754868	88755416	+	549	0
Gm13283	4	88760119	88761581	+	1463	1
Gm13290	4	88773834	88774801	+	968	0
Gm13289	4	88776922	88777470	+	549	0
Gm13272	4	88779850	88780660	+	811	0
Ifnz	4	88782131	88783592	+	1462	0
Gm13276	4	88785709	88786257	+	549	0
Gm13277	4	88788632	88789180	+	549	1
Gm13278	4	88791550	88792098	+	549	0
Gm13275	4	88794487	88795035	+	549	0
Gm13279	4	88797397	88797945	+	549	0
Gm13285	4	88799665	88801126	+	1462	0
Gm13287	4	88803254	88803802	+	549	0
Gm13288	4	88805531	88808380	+	2850	1
Ifna7	4	88816228	88816800	+	573	0
Ifna11	4	88819959	88820531	+	573	0
Ifna6	4	88827416	88827985	+	570	1
Ifna5	4	88835525	88836094	+	570	0
Ifna4	4	88841861	88842421	+	561	0
Ifna1	4	88850087	88850656	+	570	0
Ifne	4	88879538	88880201	-	664	0
Mtap	4	89137122	89181081	+	43960	4
Cdkn2a	4	89274471	89294653	-	20183	2
Cdkn2b	4	89306299	89311039	-	4741	1
Dmrta1	4	89688198	89694772	+	6575	0
Zfp352	4	90218820	90225702	+	6883	0
Elavl2	4	91250763	91399984	-	149222	27
Izumo3	4	92144329	92147234	-	2906	0
Gm12666	4	92190744	92191749	-	1006	2
Tusc1	4	93334138	93335511	-	1374	0
Caap1	4	94500081	94556796	-	56716	78
Plaa	4	94569167	94603244	-	34078	159
Ift74	4	94614491	94693229	+	78739	6
Lrrc19	4	94636653	94650144	-	13492	0
Tek	4	94739289	94874976	+	135688	40
Eqtn	4	94907267	94928843	-	21577	10
Mysm1	4	94942040	94979100	-	37061	139
Jun	4	95049034	95052222	-	3189	104
Fggy	4	95557507	95926939	+	369433	54
Hook1	4	95967240	96025413	+	58174	10
Cyp2j13	4	96027534	96077546	-	50013	12
Cyp2j12	4	96099318	96141152	-	41835	6
Cyp2j7	4	96195197	96236659	-	41463	8
Cyp2j11	4	96294508	96348662	-	54155	10
Cyp2j8	4	96444596	96507386	-	62791	13
Cyp2j6	4	96516138	96553661	-	37524	3
Cyp2j9	4	96568429	96591578	-	23150	2
Cyp2j5	4	96628773	96664154	-	35382	7
Gm12695	4	96723647	96785186	-	61540	9
E130114P18Rik	4	97568133	97778048	-	209916	45
Nfia	4	97772734	98118874	+	346141	65
Tm2d1	4	98355370	98383306	-	27937	67
Patj	4	98395791	98719603	+	323813	66
L1td1	4	98726734	98738480	+	11747	3
Kank4	4	98754898	98817537	-	62640	11
I0C0044D17Rik	4	98818475	98823840	-	5366	1
Usp1	4	98923810	98935543	+	11734	2
Dock7	4	98936671	99120915	-	184245	35
Angptl3	4	99030954	99038065	+	7112	2
Atg4c	4	99193934	99259787	+	65854	10
Gm12689	4	99295900	99297258	+	1359	0
Foxd3	4	99656299	99658622	+	2324	0
Alg6	4	99715665	99763460	+	47796	9
Itgb3bp	4	99765402	99829186	-	63785	8
Efcab7	4	99829198	99912788	+	83591	0
Pgm1	4	99929414	99987294	+	57881	5
Ror1	4	100095791	100444765	+	348975	51
Ube2u	4	100478849	100550147	+	71299	23
Cachd1	4	100776675	101029220	+	252546	37
Raver2	4	101068983	101152370	+	83388	62
Jak1	4	101152367	101265282	-	112916	968
Ak4	4	101419277	101466995	+	47719	8
Dnajc6	4	101496631	101642799	+	146169	20
Leprot	4	101647718	101659364	+	11647	2
Lepr	4	101717404	101815352	+	97949	26
B020004J07Rik	4	101834969	101844023	-	9055	3
C130073F10Rik	4	101890020	101893789	-	3770	0
Gm12800	4	101909121	101911908	+	2788	1
Gm12794	4	101940407	101943183	+	2777	0
Gm12790	4	101967453	101981049	-	13597	11
Gm12789	4	101986626	101990053	+	3428	1
Pde4b	4	102087543	102607259	+	519717	77
Sgip1	4	102760135	102973628	+	213494	44
Tctex1d1	4	102978606	103005594	+	26989	5
Insl5	4	103017872	103026842	-	8971	0
Wdr78	4	103038065	103114555	-	76491	32
Mier1	4	103114395	103165754	+	51360	9
Slc35d1	4	103170649	103215164	-	44516	83
4921539E11Rik	4	103230445	103290863	-	60419	6
Oma1	4	103313812	103366443	+	52632	16
Dab1	4	103619665	104744844	+	1125180	200
C8b	4	104766317	104804548	+	38232	9
C8a	4	104815679	104876398	-	60720	18
Gm17662	4	104857329	104859137	+	1809	3
Fyb2	4	104913456	105016863	+	103408	15
Prkaa2	4	105029874	105109890	-	80017	17
Plpp3	4	105157347	105232764	+	75418	6
Gm12728	4	105789869	105794428	+	4560	0
Usp24	4	106316213	106441322	+	125110	26
Pcsk9	4	106442329	106464329	-	22001	7
Bsnd	4	106483456	106492283	-	8828	2
Tmem61	4	106498813	106540546	-	41734	15
Dhcr24	4	106561038	106589113	+	28076	11
Lexm	4	106590909	106617241	-	26333	2
Ttc22	4	106622432	106640189	+	17758	6
Pars2	4	106651069	106655282	+	4214	6
Ttc4	4	106662256	106678944	-	16689	86
Mroh7	4	106680417	106730925	-	50509	12
Fam151a	4	106733889	106748292	+	14404	2
Acot11	4	106744555	106804998	-	60444	8
Ssbp3	4	106911470	107049694	+	138225	24
Mrpl37	4	107055874	107066868	-	10995	124
Cyb5rl	4	107066988	107088268	+	21281	5
Cdcp2	4	107096891	107113125	+	16235	2
Tceanc2	4	107134155	107179116	-	44962	140
Tmem59	4	107178399	107200996	+	22598	15
Ldlrad1	4	107209180	107218060	+	8881	2
Lrrc42	4	107233514	107253532	-	20019	66
Hspb11	4	107253593	107279938	+	26346	2
Dio1	4	107291465	107307169	-	15705	4
Yipf1	4	107314363	107359822	+	45460	8
Ndc1	4	107367784	107416346	+	48563	7
Glis1	4	107434617	107635061	+	200445	32
Dmrtb1	4	107676290	107684230	-	7941	0
Lrp8	4	107801869	107876840	+	74972	9
Magoh	4	107879755	107887424	+	7670	0
Czib	4	107889813	107899384	+	9572	0
Cpt2	4	107903981	107923610	-	19630	10
Slc1a7	4	107968332	108013532	+	45201	11
Podn	4	108014791	108096445	-	81655	45
Scp2	4	108043839	108144998	-	101160	46
Echdc2	4	108165437	108179308	+	13872	0
Zyg11a	4	108181738	108218048	-	36311	13
Zyg11b	4	108229724	108301096	-	71373	216
Coa7	4	108328140	108341544	+	13405	6
Shisal2a	4	108367777	108383349	-	15573	1
Gpx7	4	108400390	108406961	-	6572	2
Tut4	4	108459426	108559421	+	99996	30
Prpf38a	4	108564870	108579336	-	14467	35
Orc1	4	108579454	108614833	+	35380	22
Cc2d1b	4	108619940	108634123	+	14184	0
Zfyve9	4	108637466	108780798	-	143333	32
3110021N24Rik	4	108719649	108781904	+	62256	15
Btf3l4	4	108814295	108833614	-	19320	66
Txndc12	4	108834601	108862127	+	27527	12
Kti12	4	108847785	108849413	+	1629	0
Rab3b	4	108879063	108943324	+	64262	9
Nrd1	4	109000655	109061777	+	61123	17
Osbpl9	4	109061145	109202272	-	141128	179
Calr4	4	109234485	109254571	+	20087	4
Eps15	4	109280268	109387817	+	107550	24
Ttc39a	4	109406623	109444745	+	38123	42
Rnf11	4	109451098	109484728	-	33631	106
4930522H14Rik	4	109505337	109531297	-	25961	9
Cdkn2c	4	109660876	109667189	-	6314	2
Faf1	4	109676588	109963960	+	287373	34
Dmrta2	4	109978053	109983687	+	5635	3
Elavl4	4	110203722	110351909	-	148188	27
Agbl4	4	110397661	111664324	+	1266664	221
Bend5	4	111415006	111460298	+	45293	8
Spata6	4	111719984	111829184	+	109201	33
Slc5a9	4	111875375	111902918	-	27544	0
Skint8	4	111919398	111950358	+	30961	11
Skint7	4	111972923	111988223	+	15301	1
Skint1	4	112006269	112029538	+	23270	2
Skint4	4	112072016	112168076	+	96061	29
Skint3	4	112232245	112300468	+	68224	12
Skint9	4	112385969	112433985	-	48017	6
Skint2	4	112557194	112652248	+	95055	16
Skint10	4	112711147	112774866	-	63720	5
Skint6	4	112804616	113286973	-	482358	138
Skint5	4	113477891	113999503	-	521613	99
Skint11	4	114163384	114245028	+	81645	19
Trabd2b	4	114406724	114615098	+	208375	35
Gm12830	4	114821722	114856166	+	34445	7
Foxd2	4	114906282	114908873	-	2592	1
Foxe3	4	114925147	114926013	-	867	0
Cmpk1	4	114959336	114987241	-	27906	44
Stil	4	115000159	115043196	+	43038	11
Tal1	4	115056426	115071755	+	15330	4
Pdzk1ip1	4	115088708	115093899	+	5192	0
Cyp4x1	4	115106323	115134281	-	27959	7
Cyp4a29	4	115242084	115254557	+	12474	7
Cyp4a12a	4	115299046	115332815	+	33770	6
Cyp4a12b	4	115411624	115439034	+	27411	11
Cyp4a30b	4	115452604	115471062	+	18459	2
Cyp4a14	4	115486200	115496142	-	9943	0
Cyp4a10	4	115518264	115533649	+	15386	3
Cyp4a31	4	115563649	115579015	+	15367	4
Cyp4a32	4	115600975	115621602	+	20628	3
Cyp4b1	4	115624725	115647723	-	22999	2
Efcab14	4	115737744	115777327	+	39584	11
Tex38	4	115779834	115781018	-	1185	0
Atpaf1	4	115784812	115822655	+	37844	11
Mob3c	4	115828092	115836185	+	8094	2
Mknk1	4	115839198	115879250	+	40053	5
Kncn	4	115884400	115887964	+	3565	0
6430628N08Rik	4	115890665	115899227	+	8563	0
Dmbx1	4	115915119	115939926	-	24808	3
Faah	4	115996669	116017926	-	21258	68
Nsun4	4	116032842	116053876	-	21035	126
Uqcrh	4	116066965	116075071	-	8107	36
Lrrc41	4	116075269	116097043	+	21775	7
Rad54l	4	116096916	116123685	-	26770	6
Lurap1	4	116132406	116144609	-	12204	1
Pomgnt1	4	116137237	116159848	+	22612	3
Tspan1	4	116161869	116167601	-	5733	1
1700042G07Rik	4	116173372	116174290	+	919	0
Gm49337	4	116173384	116299841	+	126458	25
Pik3r3	4	116221618	116303056	+	81439	19
Mast2	4	116306762	116464183	-	157422	292
Ipp	4	116507549	116538243	+	30695	16
Tmem69	4	116551633	116555936	-	4304	7
Gpbp1l1	4	116557658	116593882	+	36225	3
Ccdc17	4	116596730	116600266	+	3537	9
Nasp	4	116601052	116627941	-	26890	122
Akr1a1	4	116636510	116651680	-	15171	97
Prdx1	4	116685544	116700822	+	15279	1
Mmachc	4	116702279	116708406	-	6128	21
Ccdc163	4	116708509	116715104	+	6596	1
Tesk2	4	116720948	116805956	+	85009	79
Toe1	4	116794310	116807640	-	13331	86
Mutyh	4	116807723	116819431	+	11709	2
Hpdl	4	116819904	116821707	-	1804	7
Zswim5	4	116877376	116989264	+	111889	26
Urod	4	116989965	116994413	-	4449	17
Hectd3	4	116995317	117005277	+	9961	2
Eif2b3	4	117019402	117086852	+	67451	8
Ptch2	4	117096075	117115383	+	19309	3
Btbd19	4	117120175	117125725	-	5551	35
Tctex1d4	4	117126794	117128738	+	1945	35
Plk3	4	117128655	117133963	-	5309	296
Rps8	4	117153827	117156243	-	2417	191
Kif2c	4	117159639	117182639	-	23001	7
Armh1	4	117213334	117251917	-	38584	11
Tmem53	4	117251951	117268582	+	16632	4
Rnf220	4	117271463	117497052	-	225590	645
Eri3	4	117550365	117674297	+	123933	32
Dmap1	4	117674681	117682273	-	7593	46
Gm12845	4	117724412	117726872	+	2461	1
Klf17	4	117757836	117765648	-	7813	2
Slc6a9	4	117834506	117875196	+	40691	9
Ccdc24	4	117866524	117872557	-	6034	1
B4galt2	4	117869260	117883487	-	14228	12
Atp6v0b	4	117884326	117887333	-	3008	85
Dph2	4	117888643	117892032	-	3390	161
Ipo13	4	117894486	117914999	-	20514	195
Artn	4	117926162	117929763	-	3602	2
St3gal3	4	117932154	118134914	-	202761	372
Kdm4a	4	118136957	118180043	-	43087	316
Ptprf	4	118208213	118291405	-	83193	76
Hyi	4	118359990	118362744	+	2755	12
Szt2	4	118362743	118409273	-	46531	589
Med8	4	118409337	118415782	+	6446	0
Elovl1	4	118428093	118432953	+	4861	1
Cdc20	4	118432901	118437352	-	4452	8
Mpl	4	118442415	118457513	-	15099	1
Tie1	4	118471191	118490061	-	18871	4
2610528J11Rik	4	118526999	118530228	+	3230	2
Tmem125	4	118540941	118544044	-	3104	1
Cfap57	4	118554551	118620777	-	66227	14
Ebna1bp2	4	118620799	118627776	+	6978	0
Olfr62	4	118658952	118668042	+	9091	0
Olfr1342	4	118687486	118692756	-	5271	0
Olfr1341	4	118703523	118713438	+	9916	1
Olfr1340	4	118720138	118729395	+	9258	1
Olfr1339	4	118732175	118736906	+	4732	0
Olfr1338	4	118751975	118758737	-	6763	0
Olfr1337	4	118781636	118782586	-	951	2
Olfr1335	4	118808797	118809944	-	1148	0
Olfr1333	4	118827659	118836279	-	8621	1
Olfr1331	4	118864649	118871707	+	7059	0
Olfr1330	4	118888609	118894160	+	5552	0
Olfr1329	4	118916524	118917465	-	942	0
Olfr1328	4	118930071	118938612	-	8542	4
Lao1	4	118961578	118968912	+	7335	1
Slc2a1	4	119108711	119137983	+	29273	5
Zfp691	4	119169513	119174195	-	4683	7
Ermap	4	119175457	119190011	-	14555	7
Svbp	4	119195306	119201298	+	5993	0
Tmem269	4	119205055	119218217	-	13163	5
AU022252	4	119219842	119232712	-	12871	71
P3h1	4	119232915	119248975	+	16061	2
Cldn19	4	119255414	119262438	+	7025	8
Ybx1	4	119277981	119294604	-	16624	361
Ppih	4	119300010	119320546	-	20537	78
Ccdc30	4	119322466	119415521	-	93056	36
Ppcs	4	119418530	119422420	-	3891	13
Zmynd12	4	119422814	119453988	+	31175	10
Rimkla	4	119465283	119492628	-	27346	5
Frg2f1	4	119530308	119538769	-	8462	9
Foxj3	4	119537004	119629119	+	92116	22
Guca2a	4	119637704	119639471	+	1768	0
Guca2b	4	119656607	119658954	-	2348	0
Hivep3	4	119733796	120138045	+	404250	156
AL607142.1	4	120064996	120093973	+	28978	5
Edn2	4	120161206	120167360	+	6155	0
Foxo6	4	120267079	120287349	-	20271	4
Scmh1	4	120405307	120530184	+	124878	22
Slfnl1	4	120532231	120536661	+	4431	5
Ctps	4	120539868	120570276	-	30409	314
Gm8439	4	120588745	120609673	+	20929	7
Cited4	4	120666572	120667820	+	1249	0
Kcnq4	4	120696138	120747248	-	51111	11
Nfyc	4	120757438	120831572	-	74135	333
Rims3	4	120854819	120896579	+	41761	9
Exo5	4	120921196	120925017	-	3822	8
Zfp69	4	120930137	120951699	-	21563	14
Smap2	4	120968317	121017247	-	48931	108
Col9a2	4	121039385	121055322	+	15938	8
Zmpste24	4	121059237	121098241	-	39005	110
Tmco2	4	121105651	121109226	-	3576	3
Rlf	4	121145373	121215084	-	69712	434
Gm12888	4	121316316	121324917	-	8602	2
Gm12886	4	121414735	121423099	-	8365	4
Gm12887	4	121614271	121622103	-	7833	1
9530002B09Rik	4	122689275	122705129	+	15855	5
Ppt1	4	122836242	122859175	+	22934	45
Cap1	4	122859047	122886056	-	27010	177
Mfsd2a	4	122946850	122961188	-	14339	110
Mycl	4	122995652	123002485	+	6834	3
Trit1	4	123016597	123054949	+	38353	5
Bmp8b	4	123105165	123126091	+	20927	55
Oxct2b	4	123116266	123118000	+	1735	0
Ppie	4	123127115	123139951	-	12837	85
Hpcal4	4	123183227	123194701	+	11475	2
Nt5c1a	4	123201504	123216275	+	14772	4
Heyl	4	123233556	123249875	+	16320	3
Pabpc4	4	123282825	123298925	+	16101	4
Bmp8a	4	123312645	123343252	-	30608	8
Oxct2a	4	123321875	123323634	-	1760	0
Macf1	4	123349633	123684360	-	334728	1220
Ndufs5	4	123712710	123718202	-	5493	10
Akirin1	4	123734559	123750345	-	15787	65
Rhbdl2	4	123787875	123829904	+	42030	5
Mycbp	4	123904832	123912269	+	7438	27
Rragc	4	123917446	123936997	+	19552	7
Pou3f1	4	124656807	124660655	+	3849	0
Utp11	4	124678160	124693600	-	15441	116
Fhl3	4	124700701	124708611	+	7911	1
Sf3a3	4	124714776	124732460	+	17685	1
Inpp5b	4	124741850	124801511	+	59662	23
Mtf1	4	124802104	124849800	+	47697	24
1110065P20Rik	4	124849485	124851196	-	1712	6
Yrdc	4	124850679	124855242	+	4564	1
Maneal	4	124855239	124862171	-	6933	3
Epha10	4	124880899	124917800	+	36902	8
Cdca8	4	124918465	124939311	-	20847	11
9930104L06Rik	4	124937074	124944656	+	7583	0
Rspo1	4	124986430	125009099	+	22670	5
Gnl2	4	125016585	125055376	+	38792	2
Dnali1	4	125055338	125065703	-	10366	1
Snip1	4	125066672	125074042	+	7371	0
Meaf6	4	125085134	125113238	+	28105	10
Zc3h12a	4	125118423	125127840	-	9418	445
Grik3	4	125490700	125714173	+	223474	38
Csf3r	4	126024550	126044440	+	19891	3
Mrps15	4	126046925	126055532	+	8608	2
Oscp1	4	126058565	126092195	+	33631	16
Lsm10	4	126096623	126098584	+	1962	1
Stk40	4	126103957	126141029	+	37073	10
Eva1b	4	126147744	126149875	+	2132	0
Sh3d21	4	126150602	126163491	-	12890	35
Thrap3	4	126164082	126202760	-	38679	751
Map7d1	4	126232167	126256343	-	24177	101
Trappc3	4	126262325	126275883	+	13559	2
Col8a2	4	126286793	126314330	+	27538	7
Adprhl2	4	126316047	126321703	-	5657	124
Tekt2	4	126322121	126325688	-	3568	3
Ago3	4	126331704	126429556	-	97853	260
Ago1	4	126435012	126468583	-	33572	177
Ago4	4	126489541	126533472	-	43932	5
Clspn	4	126556935	126593903	+	36969	7
5730409E04Rik	4	126609818	126614371	+	4554	0
Psmb2	4	126677630	126709714	+	32085	6
Tfap2e	4	126716006	126736240	-	20235	8
Ncdn	4	126743750	126753427	-	9678	196
AU040320	4	126753544	126870070	+	116527	94
Zmym4	4	126861939	126968135	-	106197	284
Sfpq	4	127021324	127031236	+	9913	9
Zmym1	4	127047094	127061152	-	14059	45
Zmym6	4	127077383	127124372	+	46990	8
Tmem35b	4	127123691	127129644	+	5954	2
Dlgap3	4	127169204	127237022	+	67819	11
Smim12	4	127243784	127247809	+	4026	0
Gja4	4	127311421	127314039	-	2619	0
Gjb3	4	127325235	127330844	-	5610	2
Gjb4	4	127351086	127354081	-	2996	1
Gjb5	4	127354809	127358181	-	3373	0
CK137956	4	127927592	127970951	-	43360	9
Csmd2	4	127988044	128567656	+	579613	103
Hmgb4	4	128260212	128260957	-	746	0
Zscan20	4	128583547	128610098	-	26552	76
Tlr12	4	128615443	128618619	-	3177	4
Phc2	4	128654702	128752881	+	98180	12
A3galt2	4	128755364	128769298	+	13935	6
Zfp362	4	128773088	128806045	-	32958	55
Trim62	4	128883580	128911328	+	27749	8
Azin2	4	128930233	128962439	-	32207	0
Ak2	4	128993224	129011529	+	18306	1
Rnf19b	4	129058271	129085886	+	27616	2
Tmem54	4	129105548	129111626	+	6079	0
Hpca	4	129111570	129122036	-	10467	3
Fndc5	4	129136999	129144593	+	7595	12
S100pbp	4	129148005	129189727	-	41723	146
Yars	4	129189760	129219607	+	29848	13
C77080	4	129219578	129261404	-	41827	8
Sync	4	129287617	129308559	+	20943	42
Rbbp4	4	129307100	129335370	-	28271	142
Zbtb8os	4	129335695	129354547	+	18853	1
Zbtb8a	4	129353628	129378116	-	24489	1
Zbtb8b	4	129425765	129440853	-	15089	7
Bsdc1	4	129461581	129488498	+	26918	9
Tssk3	4	129489014	129491022	-	2009	1
Fam229a	4	129491190	129491956	+	767	1
Marcksl1	4	129513581	129515985	+	2405	10
Hdac1	4	129516104	129542713	-	26610	116
Lck	4	129548344	129573641	-	25298	560
Fam167b	4	129576815	129578549	-	1735	2
Eif3i	4	129591960	129600648	-	8689	182
Tmem234	4	129600668	129624059	+	23392	58
Dcdc2b	4	129608331	129614257	-	5927	13
Iqcc	4	129615126	129619099	-	3974	17
Ccdc28b	4	129619274	129623947	-	4674	24
Txlna	4	129626078	129641065	-	14988	378
Kpna6	4	129643980	129672767	-	28788	169
Tmem39b	4	129676355	129696838	-	20484	46
Khdrbs1	4	129703164	129742297	-	39134	388
Ptp4a2	4	129820221	129850003	+	29783	5
Spocd1	4	129929249	129957115	+	27867	7
Adgrb2	4	129984870	130022633	+	37764	5
Col16a1	4	130047840	130099283	+	51444	6
Pef1	4	130102558	130128135	+	25578	8
Hcrtr1	4	130130217	130139359	-	9143	0
Tinagl1	4	130164454	130175122	-	10669	3
Ldc1	4	130209109	130222401	-	13293	6
Serinc2	4	130253495	130279205	-	25711	6
Fabp3	4	130308595	130315463	+	6869	18
Zcchc17	4	130315383	130359943	-	44561	141
Snrnp40	4	130360132	130390026	+	29895	0
Nkain1	4	130531602	130574173	-	42572	16
Pum1	4	130663321	130781564	+	118244	32
Sdc3	4	130792537	130826319	+	33783	7
Laptm5	4	130913125	130936141	+	23017	2
Matn1	4	130944385	130955475	+	11091	2
Ptpru	4	131768457	131838288	-	69832	16
Mecr	4	131843470	131867786	+	24317	39
Srsf4	4	131873617	131901706	+	28090	11
Tmem200b	4	131921200	131923140	+	1941	10
Epb41	4	131923413	132075321	-	151909	505
Oprd1	4	132110726	132144486	-	33761	9
Ythdf2	4	132184912	132212303	-	27392	381
Gmeb1	4	132221025	132261602	-	40578	280
Taf12	4	132274375	132295766	+	21392	2
Rab42	4	132302197	132303385	-	1189	0
Trnau1ap	4	132311763	132329538	-	17776	88
Rcc1	4	132331919	132353605	-	21687	4920
Phactr4	4	132355923	132422489	-	66567	68
Med18	4	132458731	132463921	-	5191	17
Sesn2	4	132492032	132510501	-	18470	375
Atpif1	4	132530555	132533659	-	3105	10
Dnajc8	4	132535550	132553742	+	18193	0
Ptafr	4	132564067	132582683	+	18617	2
Eya3	4	132638987	132724765	+	85779	21
Xkr8	4	132724897	132732546	-	7650	5
Smpdl3b	4	132732966	132757252	-	24287	7
Rpa2	4	132768335	132778752	+	10418	0
Themis2	4	132781843	132796387	-	14545	2
Ppp1r8	4	132826929	132843169	-	16241	107
Stx12	4	132853501	132884509	-	31009	84
Fam76a	4	132899213	132922558	-	23346	41
Fgr	4	132974102	133001910	+	27809	3
Ahdc1	4	133011506	133078110	+	66605	15
Wasf2	4	133130505	133199756	+	69252	21
Gpr3	4	133209340	133212536	-	3197	3
Cd164l2	4	133220810	133224555	+	3746	0
Map3k6	4	133240818	133252929	+	12112	3
Sytl1	4	133253090	133263113	-	10024	22
Tmem222	4	133266045	133277792	-	11748	124
Wdtc1	4	133292459	133339324	-	46866	59
Slc9a1	4	133369706	133423702	+	53997	8
Tent5b	4	133480132	133487938	+	7807	0
Trnp1	4	133491100	133498550	-	7451	3
Kdf1	4	133518963	133530790	+	11828	27
Nudc	4	133532542	133545996	-	13455	346
Nr0b2	4	133553376	133556536	+	3161	0
Gpatch3	4	133574745	133584243	+	9499	7
Gpn2	4	133584362	133591735	+	7374	3
Sfn	4	133600556	133602168	-	1613	93
Zdhhc18	4	133605299	133633469	-	28171	1100
Pigv	4	133660387	133672647	-	12261	63
Arid1a	4	133679008	133756769	-	77762	1320
Rps6ka1	4	133847290	133887797	-	40508	504
Hmgn2	4	133964738	133968650	-	3913	29
Dhdds	4	133969028	134000918	-	31891	173
Lin28a	4	134003330	134018841	-	15512	0
Zfp683	4	134053838	134058996	+	5159	7
Crybg2	4	134060815	134092504	+	31690	27
Cd52	4	134093536	134095082	-	1547	44
Ubxn11	4	134102583	134127593	+	25011	43
Sh3bgrl3	4	134127406	134128789	-	1384	19
Cep85	4	134129858	134187112	-	57255	260
Zpld2	4	134190804	134203004	-	12201	0
Catsper4	4	134211970	134227383	-	15414	3
Cnksr1	4	134228041	134238399	-	10359	4
Zfp593	4	134243289	134245592	-	2304	85
E130218I03Rik	4	134243662	134245873	+	2212	79
Gm30191	4	134246935	134250042	+	3108	0
Grrp1	4	134251110	134254106	-	2997	4
Pdik1l	4	134275002	134287895	-	12894	49
Trim63	4	134315120	134329629	+	14510	2
Slc30a2	4	134343181	134354484	+	11304	1
Extl1	4	134356372	134372558	-	16187	6
Pafah2	4	134396320	134427413	+	31094	7
Stmn1	4	134468320	134473843	+	5524	1
Paqr7	4	134496697	134510235	+	13539	1
Aunip	4	134510999	134523927	+	12929	6
Mtfr1l	4	134525550	134535387	-	9838	74
Selenon	4	134537892	134552166	-	14275	7
Man1c1	4	134561690	134704290	-	142601	26
Ldlrap1	4	134741554	134768024	-	26471	85
Maco1	4	134802759	134853345	-	50587	183
Rhd	4	134864536	134896172	+	31637	15
Tmem50a	4	134897849	134915024	-	17176	35
